epoch,acc,loss,val_acc,val_loss
0,0.3391003460207612,10.101152355122062,0.28225806451612906,11.56863299877413
1,0.3494809688581315,10.485127817388225,0.28225806451612906,11.56863299877413
2,0.3494809688581315,10.485127816150758,0.28225806451612906,11.56863299877413
3,0.3494809688581315,10.485127821100624,0.28225806451612906,11.56863299877413
